Entry Id,TÉMA,JMÉNO TEMATICKÉHO CELKU,JMÉNO ZPRACOVATELE,JMÉNO TÉMATICKÉHO CELKU / AKTIVITY,CÍL 1,CÍL 2,CÍL 3,ANOTACE,STUPEŇ,STUPEŇ,STUPEŇ,STUPEŇ,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,ROČNÍK / TŘÍDA,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,VYUČOVACÍ PŘEDMĚT,TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),TÉMA (Ekoškoly),KROKY EKOŠKOLY,KROKY EKOŠKOLY,KROKY EKOŠKOLY,KROKY EKOŠKOLY,KROKY EKOŠKOLY,KROKY EKOŠKOLY,KROKY EKOŠKOLY,ČASOVÁ NÁROČNOST,PROSTŘEDÍ,PROSTŘEDÍ,POČET UČITELŮ NA REALIZACI,FYZICKÁ AKTIVITA,Připojit soubor,Připojit soubor,Poznámka pro nás:,Date Created,Created By,Last Updated,Updated By,IP Address,Last Page Accessed,Completion Status,url
198,Energie,Toky energie,Andrea Tláskalová,Toky energie,Žáci si uvědomí disproporci mezi přírodně danou spotřebou energie a reálnou; sledují spotřebu energie (či příkon) jednotlivých spotřebičů.,"Žáci si uvědomit nespravedlivé rozložení globální spotřeby energie, stejně jako fakt, že ČR se řadí mezi státy s nejvyšší spotřebou energie a emisí CO2 na obyvatele.",Seznámit žáky s rozsahem přírodních energetických toků.,"Žáci zjistí příkon jednotlivých spotřebičů a srovnají je s příkonem člověka. Seřadí spotřebu jednotlivých států, při práci s tabulkou a grafy zodpoví dané otázky.",,,Druhý stupeň ZŠ,SŠ,,,,,,,,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,matematika,,přírodopis,,ekologie,občanská výchova,,,,,fyzika,zeměpis,,Energie,,,,,,,,,,,,,EVVO ve výuce,,,projekt,Uvnitř,,1,1,toky_energie_metodika.pdf,toky_energie_pl.pdf,,2020-01-26 08:53:20,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/eaffd01d-9bb1-456d-b0c1-bef15806df6d
199,Energie,Topení,Andrea Tláskalová,Topení,"Zamyšlení se nad možností úspor energie v oblasti topení, realizace konkrétních opatření.",,,"Zeptáme se dětí, zda ví, jak se má správně topit – jaká má být teplota v místnosti, jak se má větrat apod. Poté se děti snaží najít na obrázku chyby a označit je. Chyby s nimi probereme, poté mají určitý čas na prohlédnutí třídy a napsání případných chyb.",,První stupeň ZŠ,,,,1. třída ZŠ,2. třída ZŠ,3. třída ZŠ,4. třída ZŠ,5. třída ZŠ,,,,,,,matematika,,,,ekologie,,,prvouka,,přírodověda,,,,Energie,,,,,,,,,,Analýza,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,topen.pdf, ,,2020-01-26 09:13:27,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/7f468118-8562-4b78-91b6-395cdfe6012d
200,Energie,Vytápění a ohřev vody,Andrea Tláskalová,Vytápění a ohřev vody,"Žáci identifikují v domácnosti oblasti s nejvyšší spotřebou energie, zobecní princip jejich fungování.","Žáci se seznámí  s běžnými možnostmi vytápění, hodnotit svoji domácnost z hlediska vlivu na životní prostředí.",,"Žáci udělají průzkum,jak doma topí a jak ohřívají vodu. Výsledky statisticky zpracují.",,,Druhý stupeň ZŠ,,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,,matematika,,přírodopis,,ekologie,občanská výchova,,,,,fyzika,,,Energie,,,,,,,,,,Analýza,,,EVVO ve výuce,,,projekt,Uvnitř,,1,1,vytpn_a_ohev_vody_.pdf, ,,2020-01-26 09:37:24,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/86177267-915b-48ea-acac-9ccb5b33a925
201,Energie,Vytápění,Andrea Tláskalová,Vytápění,"Žáci se seznámí s širokou škálou možností vytápění, hodnotí zdroje z hlediska vlivu na životní prostředí.",Žáci se vlastním výpočtem seznámí s problematikou efektivního využívání přírodních zdrojů.,,"Při práci s textem se žáci seznámí s možnostmi vytápění, zhodnotí vliv na životní prostředí. Vypočítají efektivitu využití přírodních zdrojů na vytápění.",,,,SŠ,,,,,,,,,,,SŠ,čeština,matematika,,přírodopis,,ekologie,občanská výchova,,,,,,,,Energie,,,,,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,vytpn_.pdf, ,,2020-01-26 10:02:13,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/2b70e028-79b4-45b1-b087-fd424a49be97
202,Šetrný spotřebitel,Ekostopa,Markéta Pézlová,Ekostopa,"Žák vysvětlí, co je ekostopa.","Žák zdůvodní, jak se jednotlivé lidské činnosti promítají do velikosti ekostopy.","Žák vyvodí důsledky ze svého chování, navrhne řešení pro snížení ekostopy.","Žáci se nejprve zamyslí nad tím, jaké přírodní zdroje jsou potřeba k provádění běžných každodenních činností.Seznámí se s pojmem ekologická stopa a sami si vyplní dotazník, na jehož základě je možné si vlastní ekostopu spočítat (případně mohou pracovat přímo na internetu a dojít rovnou k hodnotě své ekostopy). Pak žácidiskutují o jednotlivých faktorech (dle otázek v dotazníku) a pokoušejí se navrhnout řešení k zlepšení svéekostopy.",,,Druhý stupeň ZŠ,SŠ,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,,biologie,přírodopis,,ekologie,občanská výchova,,,,,,zeměpis,,,,,,Šetrný spotřebitel,,,,,,,,,EVVO ve výuce,,,90 min,Uvnitř,,1,2,ekologick_stopa_metodika_1_1.pdf,p_6_ekostopa_pl_cd.pdf,,2020-01-26 11:28:44,public,,,194.228.11.51,1,1,https://petra2018.wufoo.com/cabinet/9451be2b-00be-4b9e-96db-221236ec0d99
203,Šetrný spotřebitel,Ekoškolák - Ekoškolačka,Markéta Pézlová,Ekoškolák/Ekoškolačka,Žák rozebere vliv svého chování ve škole na životní prostředí.,"Žák navrhne možnosti, jak některé věci zlepšit a jak tato zlepšení předat ostatním.","Žák rozhodne, s čím může začít u sebe.","Hodina není příliš náročná, lze ji snadno upravit dle věku a schopností žáků. Její cíl je praktický – navrhnout,co lze v běžných školních činnostech upravit tak, aby to mělo co nejmenší negativní dopad na životníprostředí. Zároveň budou žáci vymýšlet i způsoby, jak k těmto změnám přivést ostatní (eventuálně v dalšíhodině). Hodina je součástí projektové výuky, měla by na ni navázat realizace vzešlých návrhů (počínajejejich pěkným ztvárněním, aby byly všem přístupné a na očích) a spolupráce s dalšími třídami. Není protostrukturovaná dle modelu E-U-R, jednotlivé kroky lze dělat postupně v různých hodinách.",,První stupeň ZŠ,Druhý stupeň ZŠ,,,,,,4. třída ZŠ,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,,,,přírodopis,,ekologie,občanská výchova,,,,přírodověda,,,,,,,,Šetrný spotřebitel,,,,,,Analýza,Plán činností,,EVVO ve výuce,Informování a spolupráce,,90 min,Uvnitř,,1,2,ekokolaklaka_metodika_1.pdf,p_14_ekoskolak_pl_cd_1.pdf,Obě zmiňované přílohy jsem sloučila do jednoho souboru.,2020-01-26 12:00:18,public,,,194.228.11.51,1,1,https://petra2018.wufoo.com/cabinet/64d57b07-da31-4ce7-87f1-e3188308e3f4
204,Šetrný spotřebitel,Ekoznačky,Markéta Pézlová,Ekoznačky - mladší žáci,Žák rozliší výrobky s ekoznačkou od ostatních.,Žák zdůvodní jejich význam pro životní prostředí a místní komunitu.,Žák popíše příběh výrobku.,"Žáci se v hodině seznámí se čtyřmi ekoznačkami na základě výrobků a obalů, které sami přinesou, a potédoplní své znalosti o texty a obrázky rozvěšené učitelem po třídě. Ve skupinách se podrobně seznámís jednou značkou, kterou potom představí ostatním. Na závěr se vžijí do jednoho certifikovaného výrobkua popíší jeho vznik.",,,Druhý stupeň ZŠ,,,,,,,,6. třída ZŠ,7. třída ZŠ,,,,čeština,,,,,ekologie,občanská výchova,,,,,,,,,,,,Šetrný spotřebitel,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,2,ekoznaky_mlad_metodika.pdf,ekoznaky_mlad_plohy.pdf,Potřebné přílohy jsem stáhla do jednoho souboru.,2020-01-26 13:00:51,public,,,194.228.11.51,1,1,https://petra2018.wufoo.com/cabinet/59eb9e2d-38f5-4447-b031-0ed38812d2c7
205,Šetrný spotřebitel,Ekoznačky,Markéta Pézlová,Ekoznačky - starší žáci,Žák zhodnotí klady a zápory ekovýrobků.,Žák formuluje vlastní postoj k ekovýrobkům.,,"Hodina předpokládá, že žáci už jsou s problematikou ekoznaček seznámeni. V této hodině se žáci seznamujís postoji svých spolužáků k ekovýrobkům a s novými argumenty podporujícími i kritizujícími ekovýrobky. Hodinu uzavírá diskuse, ve které žáci formulují svůj názor. Pro celý průběh hodiny je třeba vytvořit uprostřed třídykruh ze židlí, lavice nebudou potřeba.",,,Druhý stupeň ZŠ,SŠ,,,,,,,,,8. třída ZŠ,9. třída ZŠ,SŠ,,,biologie,přírodopis,,ekologie,občanská výchova,,,,,,,,,,,,Šetrný spotřebitel,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,2,ekoznaky_star_metodika.pdf,ekoznaky_star_plohy.pdf,,2020-01-26 13:25:17,public,,,194.228.11.51,1,1,https://petra2018.wufoo.com/cabinet/eaee8834-482c-432e-84f8-77bb7d748848
206,Šetrný spotřebitel,Móda,Markéta Pézlová,Móda,Žáci zjistí původ svého oblečení.,Žáci najdou na mapě země původu.,Analyzují na základě textu ekologické a sociální dopady textilního průmyslu. ,"Hodina je zaměřena na dva aspekty výroby oblečení – pěstování bavlny a pracovní podmínky v textilníchprovozech v chudých zemích světa. Žáci se nejprve zamyslí nad tím, z čeho a kde se jejich oblečení vyrábía co o něm vlastně vědí. Z cedulek na oblečení zjistí odpovědi na předchozí otázky a státy najdou na mapě.Poté pracují s textem a zpracované informace zprostředkují sousedovi. Na závěr zhodnotí dopady textilníhoprůmyslu na ŽP formou diamantu.",,,Druhý stupeň ZŠ,SŠ,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,,,,,ekologie,občanská výchova,,,,,,zeměpis,,,,,,Šetrný spotřebitel,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,2,moda_metodika_1.pdf,mda_plohy.pdf,Potřebné přílohy jsem sloučila do jednoho souboru.,2020-01-26 14:02:56,public,,,194.228.11.51,1,1,https://petra2018.wufoo.com/cabinet/c55b3c33-2237-4c32-bcec-93b0237d484f
207,Šetrný spotřebitel,Nakupování,Markéta Pézlová,Nakupování a jeho důsledky - 1.stupeň,"Žák rozpozná, co všechno předchází tomu, aby si mohl do školy přinést svačinu.",Žák vyvodí dopady jednotlivých faktorů výroby na životní prostředí.,Žák vyvodí důsledky pro své jednání (nakupování).,"Žáci se nejprve zamýšlejí, co všechno je potřeba k výrobě jejich svačiny. Poté pracují ve skupinách a skládajířetěz jednotlivých činností, které předcházejí hotové svačině. Pak zkoumají vlastní svačinu z pohledu dopadůna životní prostředí – nároky na dopravu, obal apod.",,První stupeň ZŠ,,,,,2. třída ZŠ,3. třída ZŠ,4. třída ZŠ,5. třída ZŠ,,,,,,čeština,,,,,ekologie,,,prvouka,,přírodověda,,,,,,,,Šetrný spotřebitel,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,2,nakupovani_a_jeho_dusledky_1.stupe_metodika.pdf,nakupovn_1.stupe_plohy.pdf,Potřebné přílohy jsem sloučila do jednoho souboru.,2020-01-26 14:35:00,public,,,194.228.11.51,1,1,https://petra2018.wufoo.com/cabinet/5412a6fa-18c0-4ef0-b78b-9ae381ce4753
208,Energie,Zdroje energie,Andrea Tláskalová,Zdroje energie,"Žáci se seznámí se zdroji energie, rozdíly mezi obnovitelnými a neobnovitelnými zdroji.","Žáci se seznámení se zdroji energie, systémem rozvodu elektrické energie.",,"Žáci se hravou formou seznámí se zdroji energie. Luští přesmyčky, napíší legendu obrázku s různými zdroji energie, vytvoří prezentační materiály k jednotlivým zdrojům a výsledky své práce prezentují.",,První stupeň ZŠ,Druhý stupeň ZŠ,,,,,,,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,čeština,,,přírodopis,,ekologie,občanská výchova,,,,přírodověda,,,,Energie,,,,,,,,,,,,,EVVO ve výuce,,,projekt,Uvnitř,,1,1,zdroje_energie_metodika.pdf,zdroje_energie_pl.pdf,,2020-01-26 19:27:01,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/a90115ee-ffb2-42d3-80b5-74bc07c4d088
209,Energie,Zdroje energie,Andrea Tláskalová,Zdroje energie - 1.stupeň,"Žáci se seznámí se zdroji energie, rozdíly mezi obnovitelnými a neobnovitelnými zdroji. ",,,"Po úvodním brainstormingu - k čemu se využívá energie, žáci vyluští přesmyčky a doplnění legendu k různým typům zdrojů na obrázku.",,První stupeň ZŠ,,,,,,,4. třída ZŠ,5. třída ZŠ,,,,,,,,,,,ekologie,,,,,přírodověda,,,,Energie,,,,,,,,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,zdroje_energie_1._stupe.pdf, ,,2020-01-26 19:46:43,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/85d33737-af43-40de-b56e-f3fcdf7db8fa
210,Energie,Zdroje energie,Andrea Tláskalová,Zdroje energie  - Kolektor,Žáci demonstrují ohřev vody sluncem. ,,,"Žáci si vyrobí jednoduchý  kolektor, který můžou využít na školní zahradě.",,,Druhý stupeň ZŠ,,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,,,,přírodopis,,ekologie,,,,,,,,,Energie,,,,,,,,,,,,,EVVO ve výuce,,,90 min,Uvnitř,Venku,1,2,zdroje_energie__kolektor.pdf, ,,2020-01-26 20:04:36,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/81d19492-e41c-4405-98e1-d61b361e4abe
211,Energie,Zdroje energie,Andrea Tláskalová,Zdroje energie - Křížovka,Žák si zábavnou formou zopakuje informace o zdrojích energie.,,,Žák vyluští křížovku.,,,Druhý stupeň ZŠ,,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,čeština,,,přírodopis,,ekologie,občanská výchova,,,,,fyzika,,,Energie,,,,,,,,,,,,,EVVO ve výuce,,,10 min,Uvnitř,,1,1,zdroje_energie_kovka.pdf, ,,2020-01-26 20:16:08,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/95122a7f-64c7-404a-a150-a4fb81c2b029
212,Energie,Zdroje energie,Andrea Tláskalová,Zdroje energie - Vědci už to vědí - vědecká konference,"Žáci vyhledávají na internetu nové vědecké poznatky, které prezentují ostatním.",,,"Aktivitu můžeme pojmout jako obyčejný úkol, při kterém si děti připraví referáty. Mnohem zajímavější však je simulace skutečné konference. Vyzdobíme tematicky třídu, děti dostanou pozvánku, jmenovku, vítáme je jako slovutné profesory, kteří prezentují „své objevy“.",,První stupeň ZŠ,Druhý stupeň ZŠ,,,,,,,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,čeština,,,přírodopis,,ekologie,občanská výchova,,,,přírodověda,,,,Energie,,,,,,,,Metodické rady / obecné modely,,,,,EVVO ve výuce,,,projekt,Uvnitř,,1,1,zdroje_energie_vdci_u_vd__vdeck_knference.pdf, ,,2020-01-26 20:24:21,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/cd42e2c8-9c87-46ea-ab3d-e912e9dfcd67
213,Energie,Ztráty energie v budovách,Andrea Tláskalová,Ztráty energie v budovách,Žáci se seznámí se ztrátami tepla v budovách. ,Žáci se seznámí se způsoby jak ztrátám zabránit.,,"Žáci se seznámí se ztrátami energie v budovách, zamyslí se, jak ztrátám zabránit. Součástí aktivity je pokus - svíčka napoví.",,První stupeň ZŠ,Druhý stupeň ZŠ,,,,,,,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,,,,přírodopis,,ekologie,občanská výchova,,,,přírodověda,fyzika,,,Energie,,,,,,,,,,Analýza,,,EVVO ve výuce,,,projekt,Uvnitř,,1,1,ztraty_energie_v_budovach.pdf, ,,2020-01-26 20:36:56,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/ab14aab4-eff9-4791-98fc-11715e9ff47f
214,Energie,Ztráta energie v budovách,Andrea Tláskalová,Ztráta energie v budovách,Žáci se seznámí s různými izolačními vlastnostmi materiálů a odhalit obecné zákonitosti jejich izolačních schopností.,"Žáci se seznámí s izolačními vlastnostmi materiálů běžně používaných stavebních materiálů, jednoduchým výpočtem srovnají tyto materiály.",,"V této aktivitě si žáci kvalitu izolačních schopností jednotlivých materiálů si vyzkouší tak, že PET láhev s vodou o známé teplotě zabalí do různých materiálů a po určité době změříte pokles teploty. Seřadí na základě své zkušenosti materiály podle jejich schopnosti izolovat.",,,,SŠ,,,,,,,,,,,SŠ,,,,,,ekologie,občanská výchova,,,,,fyzika,,,Energie,,,,,,,,,,,,,EVVO ve výuce,,,projekt,Uvnitř,,1,1,ztraty_energie_v_budovach__metodika_izolace.pdf,ztraty_energie_v_budovach_izolace.pdf,,2020-01-26 20:59:26,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/1e78f195-557d-4c7e-bc17-a8888ef693ba
215,Šetrný spotřebitel,Nakupování,Markéta Pézlová,Nakupování a jeho důsledky - 2. a 3. stupeň,Žák zpracuje na základě textu informace o dopadu výroby a dovozu vybraných surovin.,Žák vysvětlí tyto dopady ostatním.,Žák ze získaných informací vyvodí důsledky pro své nákupní chování.,"Hodina je zaměřena na podrobné prozkoumání environmentálních a sociálních dopadů výroby a dovozučtyř surovin – tantalu, hliníku, palmového oleje a kávy. Žáci nejprve hledají spojitost mezi výrobky, kterétyto suroviny obsahují, a poté ve skupinách dávají dohromady, co o těchto surovinách vědí. Metodouskládankového učení se seznámí s dopady spotřeby těchto surovin a vyvodí z toho pro sebe důsledky.",,,Druhý stupeň ZŠ,SŠ,,,,,,,,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,,biologie,přírodopis,,ekologie,občanská výchova,,,,,,zeměpis,,,,,,Šetrný spotřebitel,,,Jídlo a svět,,,,,,EVVO ve výuce,,,45 min,Uvnitř,,1,2,nakupovani_a_jeho_dusledky_2.stupe_metodika.pdf,nakupovn_2.stupe_plohy.pdf,Potřebné přílohy jsem sloučila do jednoho souboru.,2020-01-27 12:57:02,public,,,194.228.11.51,1,1,https://petra2018.wufoo.com/cabinet/87657c7e-5b1d-4ca1-93ac-6df48a7661bd
216,Doprava,Uhlíková stopa dopravy,Ivona Smrčková ,Změna klimatu a uhlík. Uhlíková stopa z dopravy,"Žák si uvědomí svůj podíl na změně klimatu Země, který závisí na volbě způsobu dopravy.",Žáci spočítají svou uhlíkovou stopu z dopravy.,,"Žáci si uvědomí roli emisí skleníkových plynů z dopravy na změnu klimatu Země. Učitel žáky seznámí s pojmem uhlíková stopa. Žáci se zamyslí nad vlastním podílem při vzniku skleníkových plynů z dopravy. Vypočítají uhlíkovou stopu (pro sebe, svou rodinu a celou třídu). ",,,Druhý stupeň ZŠ,SŠ,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,SŠ,,matematika,,,,ekologie,,,,,,fyzika,,,,,,Doprava,,,Klimatické změny,,,,Analýza,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,uhlikova_stopa_dopravy__vpoet_uhlkov_stopy.pdf, ,,2020-01-27 14:43:49,public,,,185.93.60.34,1,1,https://petra2018.wufoo.com/cabinet/b249da00-dc1c-4605-a049-0fc6f58e145e
217,Doprava,Asfaltování krajiny v našem okolí,Ivona Smrčková ,Posouzení dopravní infrastruktury v krajině a potřebnosti konkrétních dopravních staveb.,Žák zformuluje svůj postoj k současnému stavu dopravní infrastruktury v krajině.,,,"Žáci diskutují o různých dopravních stavbách ve městě a okolí. V individuální reﬂexi, pomocí metody diamant, vyjádří své pocity na téma dopravní stavby.",,,Druhý stupeň ZŠ,,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,čeština,,,,,ekologie,,,,,,,zeměpis,,,,,Doprava,,,,,,,Analýza,,,EVVO ve výuce,,,45 min,Uvnitř,,1,1,asfaltovn_krajiny_v_naem_okol_metoda_diamant_.pdf, ,,2020-01-27 15:40:51,public,,,185.93.60.34,1,1,https://petra2018.wufoo.com/cabinet/31ff40cf-90cc-4545-b72a-4a44ac5e7b21
218,Prostředí školy,Dům v nových šatech,Andrea Tláskalová,Dúm v nových šatech,"Seznámit žáky se základy ozeleňování budov, naučit je poznávat jednotlivé druhy.",Naučit žáky formulovat argumenty a vyjednávat.,,"Žáci se v aktivitě seznámí s jednotlivými popínavými rostlinami a navrhnou ozelenění školní fasády, za vhodných podmínek si rostliny namnoží. K prezentaci svého návrhu si připraví reklamní letáky.",,,Druhý stupeň ZŠ,,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,čeština,,,přírodopis,,ekologie,občanská výchova,,,,,,,,,,Prostředí školy,,,,,,,,Analýza,,,EVVO ve výuce,,,projekt,Uvnitř,Venku,1,2,dum_v_novych_satech.pdf, ,,2020-01-27 20:01:53,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/f0d9af76-0f84-4fbd-bc58-80e997434a6c
219,Prostředí školy,Mapování,Andrea Tláskalová,Mapování,Žáci zjistí stav zeleně ve třídě a na chodbách.,Žáci se naučí poznávat rostlinné druhy.,,"Žáci provedou průzkum zeleně ve třídě i na chodbách školy. Aktivitu můžeme provádět individuálně nebo jako skupinovou práci. Mapovat můžete nejen třídní zeleň, ale i společné školní prostory (chodby, jídelna, družiny, apod.)",,,Druhý stupeň ZŠ,,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,,,,přírodopis,,ekologie,,,,,,,,,,,Prostředí školy,,,,,,,,Analýza,,,EVVO ve výuce,,,90 min,Uvnitř,Venku,1,1,mapovani.pdf, ,,2020-01-27 20:11:22,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/4a2efd2b-7091-4ef3-83f8-48374ec39d9e
220,Prostředí školy,Pěstujeme rostliny,Andrea Tláskalová,Pěstujeme rostliny,"Žáci si zopakují některé pojmy z oblasti botaniky a zahradnictví. Seznámí se s vybranými druhy rostlin, aby je uměli poznat a vyzkouší si jejich pěstování a množení.",,,"Aktivita začíná znalostním testíkem, kterým můžete zjistit povědomí žáků o pěstování rostlin a běžně užívaných termínech. Doporučujeme testem začít, ale neznámkovat! A každý termín při hodnocení vysvětlit, případně prakticky ukázat.",,,Druhý stupeň ZŠ,,,,,,,,6. třída ZŠ,7. třída ZŠ,8. třída ZŠ,9. třída ZŠ,,,,,přírodopis,,ekologie,,,,,,,,,,,Prostředí školy,,,,,,,,,,,EVVO ve výuce,,,30 min,Uvnitř,,1,1,pestujeme_rostliny.pdf, ,,2020-01-27 20:29:03,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/5e47afdf-a340-4a07-80f9-f8392cbb1abe
221,Prostředí školy,Rozhledna,Andrea Tláskalová,Rozhledna,Žáci se podívají na prostředí školy novýma očima a navrhují změny.,,,"Žáci se rozhlíží po škole a navrhují možné změny. Tuto aktivitu je možné rozšířit o práci s mapkou školy, kterou žáci vybarvují podle oblíbenosti jednotlivých míst na základě stanovené barevné škály.",,První stupeň ZŠ,Druhý stupeň ZŠ,,,,,3. třída ZŠ,4. třída ZŠ,5. třída ZŠ,6. třída ZŠ,7. třída ZŠ,,,,čeština,,,přírodopis,,ekologie,občanská výchova,,prvouka,,přírodověda,,,,,,Prostředí školy,,,,,,,,Analýza,,,EVVO ve výuce,,,projekt,Uvnitř,Venku,1,2,rozhledna.pdf, ,,2020-01-27 20:40:57,public,,,78.80.24.109,1,1,https://petra2018.wufoo.com/cabinet/6f8e63a6-c755-4208-8102-ded61234a90e
